,top1,top2,top3,top4,top5,p_celebrity_correct
Kim-Jong-Un-in-an-official-photo_3_0.png,"('Kim Jong Un', 0.7275869)","('Bobby Lee', 0.26476195)","('Yokozuna', 0.0033398417)","('Gabriel Iglesias', 0.0031941289)","('Jay Park', 0.0002676493)",0.7275869
Kim-Jong-Un-in-an-official-photo_4_0.png,"('Kim Jong Un', 1.0)","('Yokozuna', 2.4739939e-12)","('Matthew Moy', 1.7167471e-13)","('George Takei', 4.926621e-14)","('John Cho', 2.6733558e-15)",1.0
Kim-Jong-Un-in-an-official-photo_5_0.png,"('Kim Jong Un', 0.99374545)","('Matthew Moy', 0.0062201647)","('George Takei', 3.2451313e-05)","('Yokozuna', 1.5534486e-06)","('Bobby Lee', 3.577425e-07)",0.99374545
Kirsten-Dunst-in-an-official-photo_1_0.png,"('Christine Baranski', 0.6037782)","('Lily Rabe', 0.3000972)","('Jean Harlow', 0.029603055)","('Kristen Johnston', 0.021097314)","('Gwyneth Paltrow', 0.012629803)",0
Kirsten-Dunst-in-an-official-photo_2_0.png,"('Kirsten Dunst', 0.99488246)","('Gwyneth Paltrow', 0.0022908628)","('Jean Harlow', 0.001373047)","('Elizabeth Montgomery', 0.0006625971)","('Claire Julien', 0.00012970886)",0.99488246
Kirsten-Dunst-in-an-official-photo_3_0.png,"('Kirsten Dunst', 0.4844431)","('Nicole Kidman', 0.11266395)","('Kim Novak', 0.08561561)","('Michelle Pfeiffer', 0.077210695)","('Karlie Kloss', 0.041082814)",0.4844431
Kirsten-Dunst-in-an-official-photo_4_0.png,"('Kirsten Dunst', 0.90836656)","('Gwyneth Paltrow', 0.047485918)","('Jean Harlow', 0.010646357)","('Connie Britton', 0.00813569)","('Lily Rabe', 0.0051611955)",0.90836656
Kirsten-Dunst-in-an-official-photo_5_0.png,"('Kirsten Dunst', 0.9985845)","('Julie Bowen', 0.00021667726)","('Jennifer Morrison', 0.00017049463)","('Gwyneth Paltrow', 0.00016284513)","('Elizabeth Montgomery', 7.313823e-05)",0.9985845
Kristen-Stewart-in-an-official-photo_1_0.png,"('Kristen Stewart', 0.9999994)","('Madonna', 1.6847571e-07)","('Evan Rachel Wood', 6.05541e-08)","('Chyler Leigh', 5.6306497e-08)","('Bernadette Peters', 5.6228366e-08)",0.9999994
Kristen-Stewart-in-an-official-photo_2_0.png,"('Kristen Stewart', 0.99999815)","('Evan Rachel Wood', 4.1606563e-07)","('Selma Blair', 4.0867246e-07)","('Jena Malone', 3.0936275e-07)","('Isabelle Fuhrman', 9.206831e-08)",0.99999815
Kristen-Stewart-in-an-official-photo_3_0.png,"('Kristen Stewart', 0.9999498)","('Shane Harper', 2.2196567e-05)","('Evan Rachel Wood', 6.458522e-06)","('Emma Watson', 6.2658346e-06)","('Bernadette Peters', 2.4320743e-06)",0.9999498
Kristen-Stewart-in-an-official-photo_4_0.png,"('Kristen Stewart', 0.999998)","('Maika Monroe', 1.0386905e-06)","('Selma Blair', 1.6380767e-07)","('Amber Heard', 1.0648337e-07)","('Lili Reinhart', 9.804994e-08)",0.999998
Kristen-Stewart-in-an-official-photo_5_0.png,"('Kristen Stewart', 0.9999994)","('Madonna', 1.05327295e-07)","('Evan Rachel Wood', 9.724252e-08)","('Selma Blair', 4.7712387e-08)","('Amanda Seyfried', 3.0730902e-08)",0.9999994
Krysten-Ritter-in-an-official-photo_1_0.png,"('Guy Fieri', 0.9986286)","('Ric Flair', 0.00048258775)","('Christina Aguilera', 0.00032132593)","('David Cross', 7.279658e-05)","('James Marsters', 5.8054826e-05)",0
Krysten-Ritter-in-an-official-photo_2_0.png,"('Krysten Ritter', 0.99276817)","('Rachel Dratch', 0.004575018)","('Jennifer Love Hewitt', 0.0007489074)","('Alexis Bledel', 0.000451281)","('Laura Marano', 0.00018216386)",0.99276817
Krysten-Ritter-in-an-official-photo_3_0.png,"('Krysten Ritter', 0.99974275)","('Rachel Dratch', 0.00010995722)","('Billie Joe Armstrong', 3.2668806e-05)","('Emeraude Toubia', 2.5588784e-05)","('Lily Collins', 1.271652e-05)",0.99974275
Krysten-Ritter-in-an-official-photo_4_0.png,"('Krysten Ritter', 0.99859935)","('Sofia Carson', 0.00048373154)","('Lily Collins', 0.0004313675)","('Catherine Bell', 0.00013162868)","('Rose Mcgowan', 6.15728e-05)",0.99859935
Krysten-Ritter-in-an-official-photo_5_0.png,"('Krysten Ritter', 0.9996044)","('Rachel Dratch', 0.0002485294)","('Jennifer Love Hewitt', 1.2845734e-05)","('Jimmy Page', 8.8776205e-06)","('Billie Joe Armstrong', 6.786815e-06)",0.9996044
Lana-Del-Rey-in-an-official-photo_1_0.png,"('Lana Del Rey', 0.99570906)","('Bridgit Mendler', 0.0016895144)","('Jessica Simpson', 0.00028031543)","('Katharine Ross', 0.00022379876)","('Geena Davis', 0.00022071037)",0.99570906
Lana-Del-Rey-in-an-official-photo_2_0.png,"('Lana Del Rey', 0.9996208)","('Katharine Ross', 8.803787e-05)","('Kelly Monaco', 2.2253984e-05)","('Maren Morris', 2.2154352e-05)","('Jen Selter', 1.7779686e-05)",0.9996208
Lana-Del-Rey-in-an-official-photo_3_0.png,,,,,,N
Lana-Del-Rey-in-an-official-photo_4_0.png,"('Lana Del Rey', 0.9888469)","('Geena Davis', 0.0018841163)","('Katharine Ross', 0.0012595911)","('Monica Potter', 0.0012071991)","('Greta Garbo', 0.0011719961)",0.9888469
Lana-Del-Rey-in-an-official-photo_5_0.png,"('Lana Del Rey', 0.99658895)","('Courteney Cox', 0.0010138348)","('Liv Tyler', 0.00036931384)","('Emma Watson', 0.0002863342)","('Jessica Simpson', 0.0002245569)",0.99658895
Leslie-Jones-in-an-official-photo_1_0.png,"('Leslie Jones', 0.94882506)","('Leslie Grossman', 0.016818045)","('Lou Rawls', 0.014223868)","('Macy Gray', 0.003631189)","('Oprah Winfrey', 0.0034280468)",0.94882506
Leslie-Jones-in-an-official-photo_2_0.png,"('Leslie Jones', 0.9988104)","('Leslie Grossman', 0.00044089757)","('Amber Riley', 0.00018305735)","('Regina King', 8.013949e-05)","('Whoopi Goldberg', 5.6071152e-05)",0.9988104
Leslie-Jones-in-an-official-photo_3_0.png,"('Leslie Jones', 0.6258663)","('Tituss Burgess', 0.1463647)","('Oprah Winfrey', 0.07497046)","('Leslie Grossman', 0.05183962)","('Lou Rawls', 0.017028863)",0.6258663
Leslie-Jones-in-an-official-photo_4_0.png,"('Leslie Jones', 0.9991358)","('Regina King', 0.00024793737)","('Amber Riley', 0.00022531206)","('Leslie Grossman', 0.00015105832)","('Kenan Thompson', 4.811415e-05)",0.9991358
Leslie-Jones-in-an-official-photo_5_0.png,"('Leslie Jones', 0.98623437)","('Leslie Grossman', 0.0033548886)","('Regina King', 0.0032989252)","('Whoopi Goldberg', 0.0025089793)","('Oprah Winfrey', 0.0022283082)",0.98623437
Lily-Collins-in-an-official-photo_1_0.png,"('Lily Collins', 0.99874556)","('Cara Delevingne', 0.00056068617)","('Nina Dobrev', 0.00017616761)","('Irene Cara', 0.00016378368)","('Krysten Ritter', 7.870255e-05)",0.99874556
Lily-Collins-in-an-official-photo_2_0.png,"('Lily Collins', 0.99995965)","('Krysten Ritter', 1.0128342e-05)","('Nina Dobrev', 9.65881e-06)","('Frida Kahlo', 3.8135283e-06)","('Cara Delevingne', 3.175426e-06)",0.99995965
Lily-Collins-in-an-official-photo_3_0.png,"('Lily Collins', 0.9965245)","('Cara Delevingne', 0.0023778267)","('Irene Cara', 0.0006143242)","('Mae Whitman', 7.1774426e-05)","('Krysten Ritter', 4.6462035e-05)",0.9965245
Lily-Collins-in-an-official-photo_4_0.png,"('Lily Collins', 0.9998945)","('Nina Dobrev', 1.7830425e-05)","('Cara Delevingne', 1.6739867e-05)","('Krysten Ritter', 1.5577281e-05)","('Frida Kahlo', 7.879627e-06)",0.9998945
Lily-Collins-in-an-official-photo_5_0.png,"('Lily Collins', 0.99966645)","('Rowan Blanchard', 9.0436435e-05)","('Irene Cara', 4.6344667e-05)","('Dua Lipa', 3.365376e-05)","('Sofia Carson', 2.2631071e-05)",0.99966645
Lindsay-Lohan-in-an-official-photo_1_0.png,"('Lindsay Lohan', 0.9993337)","('Kirstie Alley', 0.0004016414)","('Maria Kanellis', 0.00011559981)","('Marcia Cross', 4.786978e-05)","('Heather Graham', 2.0416219e-05)",0.9993337
Lindsay-Lohan-in-an-official-photo_2_0.png,"('Lindsay Lohan', 0.99877745)","('Goldie Hawn', 0.0005921842)","('Maria Kanellis', 8.1472834e-05)","('Fergie', 5.4222783e-05)","('Elizabeth Gillies', 5.3272644e-05)",0.99877745
Lindsay-Lohan-in-an-official-photo_3_0.png,"('Lindsay Lohan', 0.9959533)","('Elizabeth Gillies', 0.0012602996)","('Margot Robbie', 0.00051256304)","('Emma Stone', 0.0005094222)","('Levar Burton', 0.00030216138)",0.9959533
Lindsay-Lohan-in-an-official-photo_4_0.png,"('Lindsay Lohan', 0.9981365)","('Emma Stone', 0.00027506283)","('Elizabeth Gillies', 0.00022712875)","('Lucy Hale', 0.00020336073)","('Jaime King', 0.00020004359)",0.9981365
Lindsay-Lohan-in-an-official-photo_5_0.png,"('Lindsay Lohan', 0.995976)","('Goldie Hawn', 0.0030001143)","('Elizabeth Gillies', 0.00023548244)","('Emma Stone', 0.00014895266)","('Rory Calhoun', 7.1685616e-05)",0.995976
Liv-Tyler-in-an-official-photo_1_0.png,"('Liv Tyler', 0.99752957)","('Jaimie Alexander', 0.0008893088)","('Debi Mazar', 0.0003787605)","('Milla Jovovich', 0.00031433906)","('Kim Basinger', 9.1949936e-05)",0.99752957
Liv-Tyler-in-an-official-photo_2_0.png,"('Liv Tyler', 0.9913539)","('Jaimie Alexander', 0.005210102)","('Ava Gardner', 0.0017019643)","('Rene Russo', 0.00040993837)","('Michelle Monaghan', 0.0003308789)",0.9913539
Liv-Tyler-in-an-official-photo_3_0.png,"('Kimbra', 0.2915694)","('Erykah Badu', 0.123431414)","('Fairuza Balk', 0.06281335)","('Krysten Ritter', 0.0585568)","('Alexandra Daddario', 0.05840003)",0
Liv-Tyler-in-an-official-photo_4_0.png,"('Liv Tyler', 0.9732586)","('Milla Jovovich', 0.019193012)","('Jaimie Alexander', 0.0021672512)","('Ava Gardner', 0.0019463223)","('Skeet Ulrich', 0.0007166076)",0.9732586
Liv-Tyler-in-an-official-photo_5_0.png,"('Liv Tyler', 0.97019166)","('Milla Jovovich', 0.014940984)","('Jaimie Alexander', 0.010779027)","('Ava Gardner', 0.0018664345)","('Laura Pausini', 0.00025641444)",0.97019166
Lizzy-Caplan-in-an-official-photo_1_0.png,"('Lizzy Caplan', 0.9916304)","('Allison Stokke', 0.0017493803)","('Kat Dennings', 0.0006331317)","('Maggie Siff', 0.00051559374)","('Adore Delano', 0.00044996236)",0.9916304
Lizzy-Caplan-in-an-official-photo_2_0.png,"('Lizzy Caplan', 0.9771775)","('Maggie Siff', 0.005417995)","('Selma Blair', 0.0021864327)","('Jennifer Love Hewitt', 0.0016644786)","('Beth Behrs', 0.0010562971)",0.9771775
Lizzy-Caplan-in-an-official-photo_3_0.png,"('Lizzy Caplan', 0.8766489)","('Gina Rodriguez', 0.024628442)","('Dakota Johnson', 0.013627877)","('Ella Fitzgerald', 0.010574989)","('Kimbra', 0.009899942)",0.8766489
Lizzy-Caplan-in-an-official-photo_4_0.png,"('Lizzy Caplan', 0.6861949)","('Maggie Siff', 0.07180155)","('Beth Behrs', 0.028865675)","('Joan Crawford', 0.023214713)","('Krysten Ritter', 0.019652117)",0.6861949
Lizzy-Caplan-in-an-official-photo_5_0.png,"('Lizzy Caplan', 0.98772925)","('Tracee Ellis Ross', 0.003508906)","('Amy Winehouse', 0.0023807315)","('Pete Davidson', 0.0012968796)","('Allison Stokke', 0.0011720499)",0.98772925
Maggie-Gyllenhaal-in-an-official-photo_1_0.png,"('Maggie Gyllenhaal', 0.9966228)","('Amy Schumer', 0.0019460528)","('Sally Field', 0.00028071238)","('Aretha Franklin', 0.00021979431)","('Niall Horan', 0.00019821759)",0.9966228
Maggie-Gyllenhaal-in-an-official-photo_2_0.png,"('Maggie Gyllenhaal', 0.9989845)","('Amy Schumer', 0.00041005062)","('Kathleen Turner', 7.6565135e-05)","('Aretha Franklin', 5.4478078e-05)","('Amanda Bynes', 5.3463467e-05)",0.9989845
Maggie-Gyllenhaal-in-an-official-photo_3_0.png,"('Maggie Gyllenhaal', 0.9833583)","('Amy Schumer', 0.010844572)","('Kelly Clarkson', 0.0043130717)","('Niall Horan', 0.00023922612)","('Kristen Johnston', 0.0001480089)",0.9833583
Maggie-Gyllenhaal-in-an-official-photo_4_0.png,"('Maggie Gyllenhaal', 0.9996984)","('Amy Schumer', 0.000116441)","('Carrie Fisher', 2.1846094e-05)","('Drew Barrymore', 2.0464653e-05)","('Amanda Bynes', 1.8558281e-05)",0.9996984
Maggie-Gyllenhaal-in-an-official-photo_5_0.png,"('Maggie Gyllenhaal', 0.9983974)","('Aretha Franklin', 0.00044487213)","('Amy Schumer', 0.0003907985)","('Sally Field', 8.503921e-05)","('Kathleen Turner', 4.948353e-05)",0.9983974
Matt-Damon-in-an-official-photo_1_0.png,"('Matt Damon', 0.9582387)","('Mark Wahlberg', 0.022095103)","('Charlie Carver', 0.015699796)","('Donnie Wahlberg', 0.00083359797)","('Cameron Monaghan', 0.00034165243)",0.9582387
Matt-Damon-in-an-official-photo_2_0.png,"('Sean Murray', 0.3322886)","('Andrew Mccarthy', 0.08855474)","('Ben Affleck', 0.044060208)","('Trey Parker', 0.043613724)","('Sean Patrick Flanery', 0.038066622)",0
Matt-Damon-in-an-official-photo_3_0.png,"('Matt Damon', 0.8780255)","('Charlie Carver', 0.052890036)","('Mark Wahlberg', 0.017017217)","('Dean Cain', 0.012753904)","('James Corden', 0.009357877)",0.8780255
Matt-Damon-in-an-official-photo_4_0.png,"('Matt Damon', 0.99873453)","('Charlie Carver', 0.00061115576)","('Mark Wahlberg', 0.00017746676)","('Eric Dane', 8.0286234e-05)","('Philip Seymour Hoffman', 5.4523534e-05)",0.99873453
Matt-Damon-in-an-official-photo_5_0.png,"('Matt Damon', 0.9981371)","('Charlie Carver', 0.0008001703)","('Mark Wahlberg', 0.00023583345)","('Jon Cryer', 7.924708e-05)","('Cameron Monaghan', 6.509487e-05)",0.9981371
Matt-Smith-in-an-official-photo_1_0.png,"('Matt Smith', 0.99450654)","('James Van Der Beek', 0.0018004656)","('Bastian Schweinsteiger', 0.0012750507)","('Patrick Swayze', 0.000420342)","('Woody Harrelson', 0.00021139288)",0.99450654
Matt-Smith-in-an-official-photo_2_0.png,"('Matt Smith', 0.97920144)","('Woody Harrelson', 0.017022453)","('Jeff Daniels', 0.00090138125)","('Patrick Wilson', 0.0006144096)","('Brian Van Holt', 0.00044861835)",0.97920144
Matt-Smith-in-an-official-photo_3_0.png,"('Matt Smith', 0.9824524)","('David Boreanaz', 0.0092902)","('Robin Williams', 0.0013298723)","('Brian Van Holt', 0.0008600462)","('Julia Stiles', 0.0006428764)",0.9824524
Matt-Smith-in-an-official-photo_4_0.png,"('Matt Smith', 0.9900613)","('Brian Van Holt', 0.0020479602)","('Patrick Swayze', 0.0015423136)","('Daniel Tosh', 0.0011434056)","('James Van Der Beek', 0.0007780612)",0.9900613
Matt-Smith-in-an-official-photo_5_0.png,"('Matt Smith', 0.9998023)","('James Van Der Beek', 3.8304097e-05)","('Patrick Swayze', 3.4545053e-05)","('David Boreanaz', 1.5640044e-05)","('Liam Neeson', 1.2762816e-05)",0.9998023
Matthew-Mcconaughey-in-an-official-photo_1_0.png,"('Matthew Mcconaughey', 0.9928808)","('Christian Bale', 0.0068852864)","('Peter Facinelli', 7.053105e-05)","('George Bush', 5.534346e-05)","('Liam Neeson', 3.9067167e-05)",0.9928808
Matthew-Mcconaughey-in-an-official-photo_2_0.png,"('Matthew Mcconaughey', 0.9998317)","('Jeff Bridges', 7.512175e-05)","('Mark Webber', 2.9734176e-05)","('Kurt Russell', 1.9818814e-05)","('Vincent Gallo', 7.322465e-06)",0.9998317
Matthew-Mcconaughey-in-an-official-photo_3_0.png,"('Matthew Mcconaughey', 0.99979955)","('Mark Webber', 4.071886e-05)","('Peter Facinelli', 2.450614e-05)","('Michelle Visage', 1.5287129e-05)","('Christian Bale', 1.3014541e-05)",0.99979955
Matthew-Mcconaughey-in-an-official-photo_4_0.png,"('Matthew Mcconaughey', 0.9996818)","('Kurt Russell', 0.00010433122)","('Christian Bale', 3.659054e-05)","('Jeff Bridges', 2.5111689e-05)","('Ricki Lake', 1.3369942e-05)",0.9996818
Matthew-Mcconaughey-in-an-official-photo_5_0.png,"('Matthew Mcconaughey', 0.99975973)","('Mark Webber', 0.00011678591)","('Kurt Russell', 6.2352265e-05)","('Henry Winkler', 8.600334e-06)","('Jeff Bridges', 7.798639e-06)",0.99975973
Maya-Angelou-in-an-official-photo_1_0.png,"('Maya Angelou', 0.89700407)","('Ella Fitzgerald', 0.030156894)","('Morgan Freeman', 0.02810551)","('George Takei', 0.025008574)","('Buddy Guy', 0.004546073)",0.89700407
Maya-Angelou-in-an-official-photo_2_0.png,"('Maya Angelou', 0.9874643)","('Buddy Guy', 0.006567481)","('Oprah Winfrey', 0.0015517203)","('Morgan Freeman', 0.0014672712)","('Whoopi Goldberg', 0.001179917)",0.9874643
Maya-Angelou-in-an-official-photo_3_0.png,"('Maya Angelou', 0.9862764)","('George Takei', 0.010056532)","('Barry White', 0.00169053)","('Oprah Winfrey', 0.00033797123)","('Queen Latifah', 0.00027276433)",0.9862764
Maya-Angelou-in-an-official-photo_4_0.png,"('Maya Angelou', 0.6749075)","('Morgan Freeman', 0.16037981)","('Oprah Winfrey', 0.06842186)","('Ella Fitzgerald', 0.023007298)","('Quincy Jones', 0.01993025)",0.6749075
Maya-Angelou-in-an-official-photo_5_0.png,"('Maya Angelou', 0.99618536)","('Whoopi Goldberg', 0.0012752375)","('Aretha Franklin', 0.00082402915)","('Ella Fitzgerald', 0.00070995936)","('Muddy Waters', 0.00040912323)",0.99618536
Megan-Fox-in-an-official-photo_1_0.png,"('Dean Ambrose', 0.18274885)","('Robert Plant', 0.17286596)","('Ross Lynch', 0.12398919)","('Julian Casablancas', 0.10177319)","('Mick Jagger', 0.035535526)",0
Megan-Fox-in-an-official-photo_2_0.png,"('Megan Fox', 0.99996614)","('Carol Alt', 1.5654621e-05)","('Nikki Bella', 8.532774e-06)","('Tyler Hoechlin', 1.948642e-06)","('Blair Redford', 1.2703149e-06)",0.99996614
Megan-Fox-in-an-official-photo_3_0.png,"('Megan Fox', 0.99295825)","('Carol Alt', 0.0069877263)","('Faye Dunaway', 1.2620073e-05)","('Lauren Jauregui', 8.482516e-06)","('Adriana Lima', 7.1684485e-06)",0.99295825
Megan-Fox-in-an-official-photo_4_0.png,"('Megan Fox', 0.99999225)","('Carol Alt', 5.9600834e-06)","('Cheyenne Jackson', 3.9134306e-07)","('Julia Roberts', 1.9386674e-07)","('Nikki Bella', 1.421814e-07)",0.99999225
Megan-Fox-in-an-official-photo_5_0.png,"('Megan Fox', 0.9999862)","('Carol Alt', 2.8882455e-06)","('Nikki Bella', 2.0643781e-06)","('Cheyenne Jackson', 1.7470661e-06)","('Rosario Dawson', 9.2191226e-07)",0.9999862
Mel-Gibson-in-an-official-photo_1_0.png,"('Mel Gibson', 0.999316)","('Sean Connery', 0.00017277319)","('George Lopez', 0.00011762237)","('James Garner', 6.7320405e-05)","('Robert Goulet', 4.12342e-05)",0.999316
Mel-Gibson-in-an-official-photo_2_0.png,"('Mel Gibson', 0.999483)","('Chazz Palminteri', 0.000112698355)","('Patton Oswalt', 4.3183878e-05)","('Jessica Walter', 4.1108568e-05)","('Ray Liotta', 3.8291317e-05)",0.999483
Mel-Gibson-in-an-official-photo_3_0.png,"('Mel Gibson', 0.9971204)","('Chazz Palminteri', 0.0012616225)","('Bob Ross', 0.00031468485)","('George Clooney', 0.00024093784)","('Jeffrey Dean Morgan', 0.00016629824)",0.9971204
Mel-Gibson-in-an-official-photo_4_0.png,"('Mel Gibson', 0.9997798)","('Chazz Palminteri', 9.51721e-05)","('Pierce Brosnan', 5.4351793e-05)","('Ray Liotta', 1.1125721e-05)","('James Garner', 9.068581e-06)",0.9997798
Mel-Gibson-in-an-official-photo_5_0.png,"('Mel Gibson', 0.9994442)","('Chazz Palminteri', 0.00012209051)","('George Lopez', 7.4177944e-05)","('Billy Eichner', 5.8094647e-05)","('Antonio Banderas', 5.163976e-05)",0.9994442
Melanie-Griffith-in-an-official-photo_1_0.png,"('Paul Wesley', 0.7666443)","('Ally Sheedy', 0.10641483)","('Julia Stiles', 0.026594497)","('Melanie Griffith', 0.015540849)","('Claire Danes', 0.010525417)",0
Melanie-Griffith-in-an-official-photo_2_0.png,"('Melanie Griffith', 0.9838727)","('Jane Fonda', 0.0062297666)","('Stevie Nicks', 0.0025901464)","('Kate Capshaw', 0.0021752142)","('Lisa Loeb', 0.00092824624)",0.9838727
Melanie-Griffith-in-an-official-photo_3_0.png,"('Melanie Griffith', 0.30842233)","('Molly Ringwald', 0.15513596)","('Hilary Swank', 0.097223915)","('Austin Butler', 0.093836546)","('Chord Overstreet', 0.05994563)",0.30842233
Melanie-Griffith-in-an-official-photo_4_0.png,"('Melanie Griffith', 0.97374725)","('Jane Fonda', 0.014656245)","('Stevie Nicks', 0.002718247)","('Kristen Johnston', 0.0010026209)","('Reese Witherspoon', 0.00096456433)",0.97374725
Melanie-Griffith-in-an-official-photo_5_0.png,"('Melanie Griffith', 0.5242856)","('Reese Witherspoon', 0.32566178)","('Rachel Mcadams', 0.029067053)","('Matt Damon', 0.020003859)","('Molly Ringwald', 0.01700825)",0.5242856
Michael-Cera-in-an-official-photo_1_0.png,"('Michael Cera', 0.9966982)","('Jeff Goldblum', 0.00066180195)","('Judd Nelson', 0.000565848)","('Allison Janney', 0.0004526822)","('Ron Perlman', 0.0002070616)",0.9966982
Michael-Cera-in-an-official-photo_2_0.png,"('Michael Cera', 0.9587414)","('Jack Mcbrayer', 0.009152798)","('Anders Holm', 0.003416806)","('Billie Joe Armstrong', 0.002609346)","('Tom Baker', 0.0025343574)",0.9587414
Michael-Cera-in-an-official-photo_3_0.png,"('Michael Cera', 0.91854316)","('Barry Manilow', 0.009396704)","('Patrick Renna', 0.008471761)","('Jeff Goldblum', 0.0050471737)","('Daron Malakian', 0.004892467)",0.91854316
Michael-Cera-in-an-official-photo_4_0.png,"('Michael Cera', 0.99661094)","('Nick Offerman', 0.00024945216)","('Eric Andre', 0.0002270495)","('Jesse Eisenberg', 0.00018241523)","('Anders Holm', 0.00018003077)",0.99661094
Michael-Cera-in-an-official-photo_5_0.png,"('Michael Cera', 0.9678342)","('Nick Offerman', 0.0051218416)","('Judd Nelson', 0.0045346594)","('Anders Holm', 0.0016997645)","('Alan Tudyk', 0.0015501037)",0.9678342
Michael-Ealy-in-an-official-photo_1_0.png,"('Michael Ealy', 0.99984354)","('Hasan Minhaj', 3.405188e-05)","('Tom Hiddleston', 3.145721e-05)","('The Miz', 1.7618822e-05)","('Jay Z', 1.3031732e-05)",0.99984354
